method,dataset,scale,image_name,base_name,hr_path,lr_path,pred_path,error,width,height,crop_border,psnr_rgb,ssim_rgb,psnr_y,ssim_y
MambaIR,Urban100,4,img015.png,img015,/Users/hyp666/Desktop/申请材料/datasets/imageSR/Urban100/HR/img015.png,/Users/hyp666/Desktop/申请材料/datasets/imageSR/Urban100/LR_bicubic/X4/img015x4.png,/Users/hyp666/Desktop/MambaIR-main 2/实验结果图对比/test_MambaIR_SR_x4/visualization/Urban100/img015x4_MambaIR.png,,1024,772,4,26.209970561537233,0.7537702647771178,27.721586534956106,0.7909797099079997
MambaIR,Urban100,4,img016.png,img016,/Users/hyp666/Desktop/申请材料/datasets/imageSR/Urban100/HR/img016.png,/Users/hyp666/Desktop/申请材料/datasets/imageSR/Urban100/LR_bicubic/X4/img016x4.png,/Users/hyp666/Desktop/MambaIR-main 2/实验结果图对比/test_MambaIR_SR_x4/visualization/Urban100/img016x4_MambaIR.png,,1024,1024,4,31.24521795229245,0.9254621839690369,32.698102343961615,0.9371504476737893
MambaIR,Urban100,4,img017.png,img017,/Users/hyp666/Desktop/申请材料/datasets/imageSR/Urban100/HR/img017.png,/Users/hyp666/Desktop/申请材料/datasets/imageSR/Urban100/LR_bicubic/X4/img017x4.png,/Users/hyp666/Desktop/MambaIR-main 2/实验结果图对比/test_MambaIR_SR_x4/visualization/Urban100/img017x4_MambaIR.png,,1024,692,4,25.50324843521001,0.8707112579021752,27.004794236177286,0.8833032317382506
MambaIR,Urban100,4,img018.png,img018,/Users/hyp666/Desktop/申请材料/datasets/imageSR/Urban100/HR/img018.png,/Users/hyp666/Desktop/申请材料/datasets/imageSR/Urban100/LR_bicubic/X4/img018x4.png,/Users/hyp666/Desktop/MambaIR-main 2/实验结果图对比/test_MambaIR_SR_x4/visualization/Urban100/img018x4_MambaIR.png,,1024,768,4,25.010937756005298,0.7260426496102278,26.783940162555368,0.7584533242050584
MambaIR,Urban100,4,img019.png,img019,/Users/hyp666/Desktop/申请材料/datasets/imageSR/Urban100/HR/img019.png,/Users/hyp666/Desktop/申请材料/datasets/imageSR/Urban100/LR_bicubic/X4/img019x4.png,/Users/hyp666/Desktop/MambaIR-main 2/实验结果图对比/test_MambaIR_SR_x4/visualization/Urban100/img019x4_MambaIR.png,,1024,680,4,22.532885107737783,0.830331463897514,24.075230820802158,0.8745731709779009
MambaIR,Urban100,4,img020.png,img020,/Users/hyp666/Desktop/申请材料/datasets/imageSR/Urban100/HR/img020.png,/Users/hyp666/Desktop/申请材料/datasets/imageSR/Urban100/LR_bicubic/X4/img020x4.png,/Users/hyp666/Desktop/MambaIR-main 2/实验结果图对比/test_MambaIR_SR_x4/visualization/Urban100/img020x4_MambaIR.png,,1280,960,4,21.44179139322679,0.7684316871197184,22.811429173650737,0.7813278405521621
MambaIR,Urban100,4,img021.png,img021,/Users/hyp666/Desktop/申请材料/datasets/imageSR/Urban100/HR/img021.png,/Users/hyp666/Desktop/申请材料/datasets/imageSR/Urban100/LR_bicubic/X4/img021x4.png,/Users/hyp666/Desktop/MambaIR-main 2/实验结果图对比/test_MambaIR_SR_x4/visualization/Urban100/img021x4_MambaIR.png,,796,1200,4,29.366519172330946,0.796885910079995,30.738489550108667,0.8198222219213043
MambaIR,Urban100,4,img022.png,img022,/Users/hyp666/Desktop/申请材料/datasets/imageSR/Urban100/HR/img022.png,/Users/hyp666/Desktop/申请材料/datasets/imageSR/Urban100/LR_bicubic/X4/img022x4.png,/Users/hyp666/Desktop/MambaIR-main 2/实验结果图对比/test_MambaIR_SR_x4/visualization/Urban100/img022x4_MambaIR.png,,1024,680,4,25.204037515918422,0.7809027742089395,26.539718834236922,0.7996091061448118
MambaIR,Urban100,4,img023.png,img023,/Users/hyp666/Desktop/申请材料/datasets/imageSR/Urban100/HR/img023.png,/Users/hyp666/Desktop/申请材料/datasets/imageSR/Urban100/LR_bicubic/X4/img023x4.png,/Users/hyp666/Desktop/MambaIR-main 2/实验结果图对比/test_MambaIR_SR_x4/visualization/Urban100/img023x4_MambaIR.png,,1024,1024,4,30.38675942094148,0.940211511656027,32.283616099709974,0.9521026941433656
MambaIR,Urban100,4,img024.png,img024,/Users/hyp666/Desktop/申请材料/datasets/imageSR/Urban100/HR/img024.png,/Users/hyp666/Desktop/申请材料/datasets/imageSR/Urban100/LR_bicubic/X4/img024x4.png,/Users/hyp666/Desktop/MambaIR-main 2/实验结果图对比/test_MambaIR_SR_x4/visualization/Urban100/img024x4_MambaIR.png,,1024,660,4,20.78508257347036,0.7555387550399018,22.1452613207088,0.7667655538600975
MambaIR,Urban100,4,img025.png,img025,/Users/hyp666/Desktop/申请材料/datasets/imageSR/Urban100/HR/img025.png,/Users/hyp666/Desktop/申请材料/datasets/imageSR/Urban100/LR_bicubic/X4/img025x4.png,/Users/hyp666/Desktop/MambaIR-main 2/实验结果图对比/test_MambaIR_SR_x4/visualization/Urban100/img025x4_MambaIR.png,,1024,736,4,32.70804745911298,0.9071401838538308,34.28867348219327,0.9276231959665937
MambaIR,Urban100,4,img026.png,img026,/Users/hyp666/Desktop/申请材料/datasets/imageSR/Urban100/HR/img026.png,/Users/hyp666/Desktop/申请材料/datasets/imageSR/Urban100/LR_bicubic/X4/img026x4.png,/Users/hyp666/Desktop/MambaIR-main 2/实验结果图对比/test_MambaIR_SR_x4/visualization/Urban100/img026x4_MambaIR.png,,1024,768,4,27.735391075329403,0.6901288273229157,29.249932909966017,0.7395698847775554
MambaIR,Urban100,4,img027.png,img027,/Users/hyp666/Desktop/申请材料/datasets/imageSR/Urban100/HR/img027.png,/Users/hyp666/Desktop/申请材料/datasets/imageSR/Urban100/LR_bicubic/X4/img027x4.png,/Users/hyp666/Desktop/MambaIR-main 2/实验结果图对比/test_MambaIR_SR_x4/visualization/Urban100/img027x4_MambaIR.png,,1024,832,4,28.20085462417875,0.8209471103435281,29.425367257845515,0.838726669392044
MambaIR,Urban100,4,img028.png,img028,/Users/hyp666/Desktop/申请材料/datasets/imageSR/Urban100/HR/img028.png,/Users/hyp666/Desktop/申请材料/datasets/imageSR/Urban100/LR_bicubic/X4/img028x4.png,/Users/hyp666/Desktop/MambaIR-main 2/实验结果图对比/test_MambaIR_SR_x4/visualization/Urban100/img028x4_MambaIR.png,,1024,680,4,31.519550037199345,0.8847571844591776,32.84526910896116,0.8996369973565818
MambaIR,Urban100,4,img029.png,img029,/Users/hyp666/Desktop/申请材料/datasets/imageSR/Urban100/HR/img029.png,/Users/hyp666/Desktop/申请材料/datasets/imageSR/Urban100/LR_bicubic/X4/img029x4.png,/Users/hyp666/Desktop/MambaIR-main 2/实验结果图对比/test_MambaIR_SR_x4/visualization/Urban100/img029x4_MambaIR.png,,1024,676,4,27.345825496508237,0.8906972344889533,28.767641665731787,0.9079035006187752
MambaIR,Urban100,4,img030.png,img030,/Users/hyp666/Desktop/申请材料/datasets/imageSR/Urban100/HR/img030.png,/Users/hyp666/Desktop/申请材料/datasets/imageSR/Urban100/LR_bicubic/X4/img030x4.png,/Users/hyp666/Desktop/MambaIR-main 2/实验结果图对比/test_MambaIR_SR_x4/visualization/Urban100/img030x4_MambaIR.png,,680,1024,4,24.737070249595785,0.872633076117148,26.616353988526086,0.8908001076856858
MambaIR,Urban100,4,img031.png,img031,/Users/hyp666/Desktop/申请材料/datasets/imageSR/Urban100/HR/img031.png,/Users/hyp666/Desktop/申请材料/datasets/imageSR/Urban100/LR_bicubic/X4/img031x4.png,/Users/hyp666/Desktop/MambaIR-main 2/实验结果图对比/test_MambaIR_SR_x4/visualization/Urban100/img031x4_MambaIR.png,,1024,680,4,23.354804858711358,0.8242458062813679,24.80996320720131,0.838269146131747
MambaIR,Urban100,4,img032.png,img032,/Users/hyp666/Desktop/申请材料/datasets/imageSR/Urban100/HR/img032.png,/Users/hyp666/Desktop/申请材料/datasets/imageSR/Urban100/LR_bicubic/X4/img032x4.png,/Users/hyp666/Desktop/MambaIR-main 2/实验结果图对比/test_MambaIR_SR_x4/visualization/Urban100/img032x4_MambaIR.png,,1024,680,4,29.405810658254556,0.8887592293287282,31.05313596949337,0.9042931866806924
MambaIR,Urban100,4,img033.png,img033,/Users/hyp666/Desktop/申请材料/datasets/imageSR/Urban100/HR/img033.png,/Users/hyp666/Desktop/申请材料/datasets/imageSR/Urban100/LR_bicubic/X4/img033x4.png,/Users/hyp666/Desktop/MambaIR-main 2/实验结果图对比/test_MambaIR_SR_x4/visualization/Urban100/img033x4_MambaIR.png,,1024,680,4,27.338289840467695,0.8542034709673297,29.12844661891894,0.8759175356664625
MambaIR,Urban100,4,img034.png,img034,/Users/hyp666/Desktop/申请材料/datasets/imageSR/Urban100/HR/img034.png,/Users/hyp666/Desktop/申请材料/datasets/imageSR/Urban100/LR_bicubic/X4/img034x4.png,/Users/hyp666/Desktop/MambaIR-main 2/实验结果图对比/test_MambaIR_SR_x4/visualization/Urban100/img034x4_MambaIR.png,,1024,680,4,21.826689168452585,0.6390194207534979,23.771852088222232,0.6426598715814807
MambaIR,Urban100,4,img035.png,img035,/Users/hyp666/Desktop/申请材料/datasets/imageSR/Urban100/HR/img035.png,/Users/hyp666/Desktop/申请材料/datasets/imageSR/Urban100/LR_bicubic/X4/img035x4.png,/Users/hyp666/Desktop/MambaIR-main 2/实验结果图对比/test_MambaIR_SR_x4/visualization/Urban100/img035x4_MambaIR.png,,1024,688,4,30.057656373663978,0.9088145533880936,31.541706210583257,0.9261920454280561
MambaIR,Urban100,4,img036.png,img036,/Users/hyp666/Desktop/申请材料/datasets/imageSR/Urban100/HR/img036.png,/Users/hyp666/Desktop/申请材料/datasets/imageSR/Urban100/LR_bicubic/X4/img036x4.png,/Users/hyp666/Desktop/MambaIR-main 2/实验结果图对比/test_MambaIR_SR_x4/visualization/Urban100/img036x4_MambaIR.png,,700,1024,4,28.788088767249516,0.9028597717117335,30.11247433352738,0.9130843988442598
MambaIR,Urban100,4,img037.png,img037,/Users/hyp666/Desktop/申请材料/datasets/imageSR/Urban100/HR/img037.png,/Users/hyp666/Desktop/申请材料/datasets/imageSR/Urban100/LR_bicubic/X4/img037x4.png,/Users/hyp666/Desktop/MambaIR-main 2/实验结果图对比/test_MambaIR_SR_x4/visualization/Urban100/img037x4_MambaIR.png,,740,1024,4,25.883582407759924,0.8252404239534422,27.284975303903238,0.8453143516082885
MambaIR,Urban100,4,img038.png,img038,/Users/hyp666/Desktop/申请材料/datasets/imageSR/Urban100/HR/img038.png,/Users/hyp666/Desktop/申请材料/datasets/imageSR/Urban100/LR_bicubic/X4/img038x4.png,/Users/hyp666/Desktop/MambaIR-main 2/实验结果图对比/test_MambaIR_SR_x4/visualization/Urban100/img038x4_MambaIR.png,,768,1024,4,26.68880292647001,0.7075712669909451,28.197562013239267,0.7493721096357591
MambaIR,Urban100,4,img039.png,img039,/Users/hyp666/Desktop/申请材料/datasets/imageSR/Urban100/HR/img039.png,/Users/hyp666/Desktop/申请材料/datasets/imageSR/Urban100/LR_bicubic/X4/img039x4.png,/Users/hyp666/Desktop/MambaIR-main 2/实验结果图对比/test_MambaIR_SR_x4/visualization/Urban100/img039x4_MambaIR.png,,768,1024,4,23.44096028306907,0.8215808109133346,24.86565322877363,0.8379002635528139
MambaIR,Urban100,4,img040.png,img040,/Users/hyp666/Desktop/申请材料/datasets/imageSR/Urban100/HR/img040.png,/Users/hyp666/Desktop/申请材料/datasets/imageSR/Urban100/LR_bicubic/X4/img040x4.png,/Users/hyp666/Desktop/MambaIR-main 2/实验结果图对比/test_MambaIR_SR_x4/visualization/Urban100/img040x4_MambaIR.png,,1024,576,4,30.411996640381226,0.9589235114009443,31.877442330912523,0.9661941235782976
MambaIR,Urban100,4,img041.png,img041,/Users/hyp666/Desktop/申请材料/datasets/imageSR/Urban100/HR/img041.png,/Users/hyp666/Desktop/申请材料/datasets/imageSR/Urban100/LR_bicubic/X4/img041x4.png,/Users/hyp666/Desktop/MambaIR-main 2/实验结果图对比/test_MambaIR_SR_x4/visualization/Urban100/img041x4_MambaIR.png,,1024,680,4,27.47294996717384,0.9193251502517571,29.03903166829387,0.929782472075779
MambaIR,Urban100,4,img042.png,img042,/Users/hyp666/Desktop/申请材料/datasets/imageSR/Urban100/HR/img042.png,/Users/hyp666/Desktop/申请材料/datasets/imageSR/Urban100/LR_bicubic/X4/img042x4.png,/Users/hyp666/Desktop/MambaIR-main 2/实验结果图对比/test_MambaIR_SR_x4/visualization/Urban100/img042x4_MambaIR.png,,1024,680,4,29.032695149476226,0.9170180412973697,30.356915437139683,0.9236031397661689
MambaIR,Urban100,4,img043.png,img043,/Users/hyp666/Desktop/申请材料/datasets/imageSR/Urban100/HR/img043.png,/Users/hyp666/Desktop/申请材料/datasets/imageSR/Urban100/LR_bicubic/X4/img043x4.png,/Users/hyp666/Desktop/MambaIR-main 2/实验结果图对比/test_MambaIR_SR_x4/visualization/Urban100/img043x4_MambaIR.png,,1024,672,4,33.80357392645234,0.931879963188628,35.76516820708319,0.9513764471064857
MambaIR,Urban100,4,img044.png,img044,/Users/hyp666/Desktop/申请材料/datasets/imageSR/Urban100/HR/img044.png,/Users/hyp666/Desktop/申请材料/datasets/imageSR/Urban100/LR_bicubic/X4/img044x4.png,/Users/hyp666/Desktop/MambaIR-main 2/实验结果图对比/test_MambaIR_SR_x4/visualization/Urban100/img044x4_MambaIR.png,,1024,680,4,33.879545630602806,0.9289608011608789,36.0841563870268,0.944434674510023
MambaIR,Urban100,4,img045.png,img045,/Users/hyp666/Desktop/申请材料/datasets/imageSR/Urban100/HR/img045.png,/Users/hyp666/Desktop/申请材料/datasets/imageSR/Urban100/LR_bicubic/X4/img045x4.png,/Users/hyp666/Desktop/MambaIR-main 2/实验结果图对比/test_MambaIR_SR_x4/visualization/Urban100/img045x4_MambaIR.png,,1024,768,4,24.499518517747024,0.8100780845794365,25.824541360049928,0.8175863788532121
MambaIR,Urban100,4,img046.png,img046,/Users/hyp666/Desktop/申请材料/datasets/imageSR/Urban100/HR/img046.png,/Users/hyp666/Desktop/申请材料/datasets/imageSR/Urban100/LR_bicubic/X4/img046x4.png,/Users/hyp666/Desktop/MambaIR-main 2/实验结果图对比/test_MambaIR_SR_x4/visualization/Urban100/img046x4_MambaIR.png,,692,1024,4,23.220287216790112,0.8159619852240233,24.536223290106616,0.8177662536705061
MambaIR,Urban100,4,img047.png,img047,/Users/hyp666/Desktop/申请材料/datasets/imageSR/Urban100/HR/img047.png,/Users/hyp666/Desktop/申请材料/datasets/imageSR/Urban100/LR_bicubic/X4/img047x4.png,/Users/hyp666/Desktop/MambaIR-main 2/实验结果图对比/test_MambaIR_SR_x4/visualization/Urban100/img047x4_MambaIR.png,,1024,616,4,21.712110211433803,0.8450042378129833,23.195319696219645,0.8535841059785064
MambaIR,Urban100,4,img048.png,img048,/Users/hyp666/Desktop/申请材料/datasets/imageSR/Urban100/HR/img048.png,/Users/hyp666/Desktop/申请材料/datasets/imageSR/Urban100/LR_bicubic/X4/img048x4.png,/Users/hyp666/Desktop/MambaIR-main 2/实验结果图对比/test_MambaIR_SR_x4/visualization/Urban100/img048x4_MambaIR.png,,684,1024,4,19.862062561802833,0.8577764886160987,21.161884496299656,0.8655538298577755
MambaIR,Urban100,4,img049.png,img049,/Users/hyp666/Desktop/申请材料/datasets/imageSR/Urban100/HR/img049.png,/Users/hyp666/Desktop/申请材料/datasets/imageSR/Urban100/LR_bicubic/X4/img049x4.png,/Users/hyp666/Desktop/MambaIR-main 2/实验结果图对比/test_MambaIR_SR_x4/visualization/Urban100/img049x4_MambaIR.png,,1024,680,4,23.082384839090295,0.7951838260005939,24.657350412642938,0.8138881463233375
MambaIR,Urban100,4,img050.png,img050,/Users/hyp666/Desktop/申请材料/datasets/imageSR/Urban100/HR/img050.png,/Users/hyp666/Desktop/申请材料/datasets/imageSR/Urban100/LR_bicubic/X4/img050x4.png,/Users/hyp666/Desktop/MambaIR-main 2/实验结果图对比/test_MambaIR_SR_x4/visualization/Urban100/img050x4_MambaIR.png,,680,1024,4,24.554813739534225,0.8160551063945997,25.96061518259381,0.8303645779437556
MambaIR,Urban100,4,img051.png,img051,/Users/hyp666/Desktop/申请材料/datasets/imageSR/Urban100/HR/img051.png,/Users/hyp666/Desktop/申请材料/datasets/imageSR/Urban100/LR_bicubic/X4/img051x4.png,/Users/hyp666/Desktop/MambaIR-main 2/实验结果图对比/test_MambaIR_SR_x4/visualization/Urban100/img051x4_MambaIR.png,,1024,680,4,26.903457989212782,0.8719993125375797,28.40577724302031,0.8885628081127661
MambaIR,Urban100,4,img052.png,img052,/Users/hyp666/Desktop/申请材料/datasets/imageSR/Urban100/HR/img052.png,/Users/hyp666/Desktop/申请材料/datasets/imageSR/Urban100/LR_bicubic/X4/img052x4.png,/Users/hyp666/Desktop/MambaIR-main 2/实验结果图对比/test_MambaIR_SR_x4/visualization/Urban100/img052x4_MambaIR.png,,1024,680,4,30.080101776465117,0.9296111635610781,31.47604924076688,0.9417908697822375
MambaIR,Urban100,4,img053.png,img053,/Users/hyp666/Desktop/申请材料/datasets/imageSR/Urban100/HR/img053.png,/Users/hyp666/Desktop/申请材料/datasets/imageSR/Urban100/LR_bicubic/X4/img053x4.png,/Users/hyp666/Desktop/MambaIR-main 2/实验结果图对比/test_MambaIR_SR_x4/visualization/Urban100/img053x4_MambaIR.png,,1024,656,4,22.33171062981888,0.7963028029186945,23.669948511175342,0.8062722561507617
MambaIR,Urban100,4,img054.png,img054,/Users/hyp666/Desktop/申请材料/datasets/imageSR/Urban100/HR/img054.png,/Users/hyp666/Desktop/申请材料/datasets/imageSR/Urban100/LR_bicubic/X4/img054x4.png,/Users/hyp666/Desktop/MambaIR-main 2/实验结果图对比/test_MambaIR_SR_x4/visualization/Urban100/img054x4_MambaIR.png,,1024,680,4,20.61471437316297,0.7173739125172184,22.092646671249355,0.7337947671539969
MambaIR,Urban100,4,img055.png,img055,/Users/hyp666/Desktop/申请材料/datasets/imageSR/Urban100/HR/img055.png,/Users/hyp666/Desktop/申请材料/datasets/imageSR/Urban100/LR_bicubic/X4/img055x4.png,/Users/hyp666/Desktop/MambaIR-main 2/实验结果图对比/test_MambaIR_SR_x4/visualization/Urban100/img055x4_MambaIR.png,,1024,768,4,33.30391453828404,0.9303579936880096,35.42877735768736,0.9603474158562996
MambaIR,Urban100,4,img056.png,img056,/Users/hyp666/Desktop/申请材料/datasets/imageSR/Urban100/HR/img056.png,/Users/hyp666/Desktop/申请材料/datasets/imageSR/Urban100/LR_bicubic/X4/img056x4.png,/Users/hyp666/Desktop/MambaIR-main 2/实验结果图对比/test_MambaIR_SR_x4/visualization/Urban100/img056x4_MambaIR.png,,1024,768,4,25.06075044068542,0.8341255263284909,26.44496654941383,0.8481999401520061
MambaIR,Urban100,4,img057.png,img057,/Users/hyp666/Desktop/申请材料/datasets/imageSR/Urban100/HR/img057.png,/Users/hyp666/Desktop/申请材料/datasets/imageSR/Urban100/LR_bicubic/X4/img057x4.png,/Users/hyp666/Desktop/MambaIR-main 2/实验结果图对比/test_MambaIR_SR_x4/visualization/Urban100/img057x4_MambaIR.png,,1024,724,4,31.440761001283633,0.9194861189195457,32.94267881617756,0.9328806652126371
MambaIR,Urban100,4,img058.png,img058,/Users/hyp666/Desktop/申请材料/datasets/imageSR/Urban100/HR/img058.png,/Users/hyp666/Desktop/申请材料/datasets/imageSR/Urban100/LR_bicubic/X4/img058x4.png,/Users/hyp666/Desktop/MambaIR-main 2/实验结果图对比/test_MambaIR_SR_x4/visualization/Urban100/img058x4_MambaIR.png,,1024,692,4,26.62359330989691,0.9088782467041426,28.107140220428835,0.9173175418842836
MambaIR,Urban100,4,img059.png,img059,/Users/hyp666/Desktop/申请材料/datasets/imageSR/Urban100/HR/img059.png,/Users/hyp666/Desktop/申请材料/datasets/imageSR/Urban100/LR_bicubic/X4/img059x4.png,/Users/hyp666/Desktop/MambaIR-main 2/实验结果图对比/test_MambaIR_SR_x4/visualization/Urban100/img059x4_MambaIR.png,,1024,664,4,22.489242010584487,0.8142985920459739,23.86058141826328,0.8299753186942412
MambaIR,Urban100,4,img060.png,img060,/Users/hyp666/Desktop/申请材料/datasets/imageSR/Urban100/HR/img060.png,/Users/hyp666/Desktop/申请材料/datasets/imageSR/Urban100/LR_bicubic/X4/img060x4.png,/Users/hyp666/Desktop/MambaIR-main 2/实验结果图对比/test_MambaIR_SR_x4/visualization/Urban100/img060x4_MambaIR.png,,1024,680,4,21.8820008799681,0.6300526529536943,23.220014510701787,0.6435411582196705
MambaIR,Urban100,4,img061.png,img061,/Users/hyp666/Desktop/申请材料/datasets/imageSR/Urban100/HR/img061.png,/Users/hyp666/Desktop/申请材料/datasets/imageSR/Urban100/LR_bicubic/X4/img061x4.png,/Users/hyp666/Desktop/MambaIR-main 2/实验结果图对比/test_MambaIR_SR_x4/visualization/Urban100/img061x4_MambaIR.png,,1024,672,4,24.313320051156442,0.8217323088620759,25.91954570794308,0.8344622915150237
MambaIR,Urban100,4,img062.png,img062,/Users/hyp666/Desktop/申请材料/datasets/imageSR/Urban100/HR/img062.png,/Users/hyp666/Desktop/申请材料/datasets/imageSR/Urban100/LR_bicubic/X4/img062x4.png,/Users/hyp666/Desktop/MambaIR-main 2/实验结果图对比/test_MambaIR_SR_x4/visualization/Urban100/img062x4_MambaIR.png,,1024,680,4,22.486391964621074,0.8878390264074377,23.91493583516324,0.8989434405943285
MambaIR,Urban100,4,img063.png,img063,/Users/hyp666/Desktop/申请材料/datasets/imageSR/Urban100/HR/img063.png,/Users/hyp666/Desktop/申请材料/datasets/imageSR/Urban100/LR_bicubic/X4/img063x4.png,/Users/hyp666/Desktop/MambaIR-main 2/实验结果图对比/test_MambaIR_SR_x4/visualization/Urban100/img063x4_MambaIR.png,,1000,980,4,21.9889791225293,0.624245921009762,23.294979707295195,0.6574352769851779
MambaIR,Urban100,4,img064.png,img064,/Users/hyp666/Desktop/申请材料/datasets/imageSR/Urban100/HR/img064.png,/Users/hyp666/Desktop/申请材料/datasets/imageSR/Urban100/LR_bicubic/X4/img064x4.png,/Users/hyp666/Desktop/MambaIR-main 2/实验结果图对比/test_MambaIR_SR_x4/visualization/Urban100/img064x4_MambaIR.png,,1024,680,4,26.44593443654336,0.8260022157484812,27.815516017680544,0.8385201458488925
MambaIR,Urban100,4,img065.png,img065,/Users/hyp666/Desktop/申请材料/datasets/imageSR/Urban100/HR/img065.png,/Users/hyp666/Desktop/申请材料/datasets/imageSR/Urban100/LR_bicubic/X4/img065x4.png,/Users/hyp666/Desktop/MambaIR-main 2/实验结果图对比/test_MambaIR_SR_x4/visualization/Urban100/img065x4_MambaIR.png,,1024,680,4,24.811554524823155,0.7897763666894498,26.478608592119947,0.8056748557551018
MambaIR,Urban100,4,img066.png,img066,/Users/hyp666/Desktop/申请材料/datasets/imageSR/Urban100/HR/img066.png,/Users/hyp666/Desktop/申请材料/datasets/imageSR/Urban100/LR_bicubic/X4/img066x4.png,/Users/hyp666/Desktop/MambaIR-main 2/实验结果图对比/test_MambaIR_SR_x4/visualization/Urban100/img066x4_MambaIR.png,,1024,864,4,21.472723859351724,0.6812056308863061,22.797162915813228,0.6996916386746264
MambaIR,Urban100,4,img067.png,img067,/Users/hyp666/Desktop/申请材料/datasets/imageSR/Urban100/HR/img067.png,/Users/hyp666/Desktop/申请材料/datasets/imageSR/Urban100/LR_bicubic/X4/img067x4.png,/Users/hyp666/Desktop/MambaIR-main 2/实验结果图对比/test_MambaIR_SR_x4/visualization/Urban100/img067x4_MambaIR.png,,1024,680,4,21.308717762714164,0.9139941783160322,22.84802755200687,0.9307740488467878
MambaIR,Urban100,4,img068.png,img068,/Users/hyp666/Desktop/申请材料/datasets/imageSR/Urban100/HR/img068.png,/Users/hyp666/Desktop/申请材料/datasets/imageSR/Urban100/LR_bicubic/X4/img068x4.png,/Users/hyp666/Desktop/MambaIR-main 2/实验结果图对比/test_MambaIR_SR_x4/visualization/Urban100/img068x4_MambaIR.png,,1024,1024,4,31.005538438210397,0.923422741160327,32.44351158881242,0.9334692352881435
MambaIR,Urban100,4,img069.png,img069,/Users/hyp666/Desktop/申请材料/datasets/imageSR/Urban100/HR/img069.png,/Users/hyp666/Desktop/申请材料/datasets/imageSR/Urban100/LR_bicubic/X4/img069x4.png,/Users/hyp666/Desktop/MambaIR-main 2/实验结果图对比/test_MambaIR_SR_x4/visualization/Urban100/img069x4_MambaIR.png,,1200,824,4,24.301433708596715,0.7953527489653043,25.617750939770715,0.8097935657365765
MambaIR,Urban100,4,img070.png,img070,/Users/hyp666/Desktop/申请材料/datasets/imageSR/Urban100/HR/img070.png,/Users/hyp666/Desktop/申请材料/datasets/imageSR/Urban100/LR_bicubic/X4/img070x4.png,/Users/hyp666/Desktop/MambaIR-main 2/实验结果图对比/test_MambaIR_SR_x4/visualization/Urban100/img070x4_MambaIR.png,,1024,768,4,21.227383438743146,0.632534602494193,22.551908487272435,0.6487314409513981
MambaIR,Urban100,4,img071.png,img071,/Users/hyp666/Desktop/申请材料/datasets/imageSR/Urban100/HR/img071.png,/Users/hyp666/Desktop/申请材料/datasets/imageSR/Urban100/LR_bicubic/X4/img071x4.png,/Users/hyp666/Desktop/MambaIR-main 2/实验结果图对比/test_MambaIR_SR_x4/visualization/Urban100/img071x4_MambaIR.png,,1024,768,4,27.70939326608653,0.6903282733889043,29.055443404771214,0.7213783706512344
MambaIR,Urban100,4,img072.png,img072,/Users/hyp666/Desktop/申请材料/datasets/imageSR/Urban100/HR/img072.png,/Users/hyp666/Desktop/申请材料/datasets/imageSR/Urban100/LR_bicubic/X4/img072x4.png,/Users/hyp666/Desktop/MambaIR-main 2/实验结果图对比/test_MambaIR_SR_x4/visualization/Urban100/img072x4_MambaIR.png,,680,1024,4,21.14554559031958,0.8922415759406702,22.476853655759754,0.8965276783183498
MambaIR,Urban100,4,img073.png,img073,/Users/hyp666/Desktop/申请材料/datasets/imageSR/Urban100/HR/img073.png,/Users/hyp666/Desktop/申请材料/datasets/imageSR/Urban100/LR_bicubic/X4/img073x4.png,/Users/hyp666/Desktop/MambaIR-main 2/实验结果图对比/test_MambaIR_SR_x4/visualization/Urban100/img073x4_MambaIR.png,,1024,764,4,20.75140389836506,0.6855134298087323,22.061187767979746,0.6995520394409989
MambaIR,Urban100,4,img074.png,img074,/Users/hyp666/Desktop/申请材料/datasets/imageSR/Urban100/HR/img074.png,/Users/hyp666/Desktop/申请材料/datasets/imageSR/Urban100/LR_bicubic/X4/img074x4.png,/Users/hyp666/Desktop/MambaIR-main 2/实验结果图对比/test_MambaIR_SR_x4/visualization/Urban100/img074x4_MambaIR.png,,680,1024,4,24.10011539867167,0.8217824757164828,25.571930753367134,0.830182788614871
MambaIR,Urban100,4,img075.png,img075,/Users/hyp666/Desktop/申请材料/datasets/imageSR/Urban100/HR/img075.png,/Users/hyp666/Desktop/申请材料/datasets/imageSR/Urban100/LR_bicubic/X4/img075x4.png,/Users/hyp666/Desktop/MambaIR-main 2/实验结果图对比/test_MambaIR_SR_x4/visualization/Urban100/img075x4_MambaIR.png,,1024,680,4,31.83067760267876,0.8920215125162757,33.76066969868274,0.9125324206631446
MambaIR,Urban100,4,img076.png,img076,/Users/hyp666/Desktop/申请材料/datasets/imageSR/Urban100/HR/img076.png,/Users/hyp666/Desktop/申请材料/datasets/imageSR/Urban100/LR_bicubic/X4/img076x4.png,/Users/hyp666/Desktop/MambaIR-main 2/实验结果图对比/test_MambaIR_SR_x4/visualization/Urban100/img076x4_MambaIR.png,,1024,676,4,23.63788708014722,0.8215844770583799,25.231523627567228,0.8387076762954436
